title,studio,domestic_gross,foreign_gross,year,total_gross,title_norm
The Meg,WB,145400000.0,384800000.0,2018,530200000.0,the meg
Ralph Breaks the Internet,BV,201100000.0,328100000.0,2018,529200000.0,ralph breaks the internet
Hotel Transylvania 3: Summer Vacation,Sony,167500000.0,361100000.0,2018,528600000.0,hotel transylvania 3 summer vacation
Dr. Seuss' The Grinch (2018),Uni.,270600000.0,241000000.0,2018,511600000.0,dr seuss the grinch
Bumblebee,Par.,127200000.0,340800000.0,2018,468000000.0,bumblebee
A Star is Born (2018),WB,215300000.0,218900000.0,2018,434200000.0,a star is born
Rampage (2018),WB (NL),101000000.0,327000000.0,2018,428000000.0,rampage
Mamma Mia! Here We Go Again,Uni.,120600000.0,274400000.0,2018,395000000.0,mamma mia here we go again
Solo: A Star Wars Story,BV,213800000.0,179200000.0,2018,393000000.0,solo a star wars story
Spider-Man: Into The Spider-Verse,Sony,190200000.0,185300000.0,2018,375500000.0,spiderman into the spiderverse
Fifty Shades Freed,Uni.,100400000.0,271500000.0,2018,371900000.0,fifty shades freed
The Nun,WB (NL),117500000.0,248100000.0,2018,365600000.0,the nun
Monster Hunt 2,LGF,706000.0,361000000.0,2018,361706000.0,monster hunt 2
Peter Rabbit,Sony,115300000.0,236000000.0,2018,351300000.0,peter rabbit
Mary Poppins Returns,BV,172000000.0,177600000.0,2018,349600000.0,mary poppins returns
A Quiet Place,Par.,188000000.0,152900000.0,2018,340900000.0,a quiet place
Green Book,Uni.,85100000.0,234700000.0,2018,319800000.0,green book
Skyscraper,Uni.,68400000.0,236400000.0,2018,304800000.0,skyscraper
Ocean's 8,WB,140200000.0,157500000.0,2018,297700000.0,oceans 8
Pacific Rim Uprising,Uni.,59900000.0,231100000.0,2018,291000000.0,pacific rim uprising
Maze Runner: The Death Cure,Fox,58000000.0,230200000.0,2018,288200000.0,maze runner the death cure
Tomb Raider,WB,58300000.0,216400000.0,2018,274700000.0,tomb raider
Halloween (2018),Uni.,159300000.0,96100000.0,2018,255400000.0,halloween
Crazy Rich Asians,WB,174500000.0,64000000.0,2018,238500000.0,crazy rich asians
Paddington 2,WB,40900000.0,186400000.0,2018,227300000.0,paddington 2
Smallfoot,WB,83200000.0,130900000.0,2018,214100000.0,smallfoot
Creed II,MGM,115700000.0,98300000.0,2018,214000000.0,creed ii
Disney's Christopher Robin,BV,99200000.0,98500000.0,2018,197700000.0,disneys christopher robin
The Equalizer 2,Sony,102100000.0,88300000.0,2018,190400000.0,the equalizer 2
The Nutcracker and the Four Realms,BV,54900000.0,119100000.0,2018,174000000.0,the nutcracker and the four realms
The Mule,WB,103800000.0,68700000.0,2018,172500000.0,the mule
Insidious: The Last Key,Uni.,67700000.0,100100000.0,2018,167800000.0,insidious the last key
The Predator (2018),Fox,51000000.0,109500000.0,2018,160500000.0,the predator
Johnny English Strikes Again,Uni.,4400000.0,154500000.0,2018,158900000.0,johnny english strikes again
Red Sparrow,Fox,46900000.0,104700000.0,2018,151600000.0,red sparrow
The First Purge,Uni.,69500000.0,67500000.0,2018,137000000.0,the first purge
A Wrinkle in Time,BV,100500000.0,32200000.0,2018,132700000.0,a wrinkle in time
The House With A Clock In Its Walls,Uni.,68500000.0,62900000.0,2018,131400000.0,the house with a clock in its walls
Instant Family,Par.,67400000.0,53200000.0,2018,120600000.0,instant family
The Commuter,LGF,36300000.0,83600000.0,2018,119900000.0,the commuter
Game Night,WB (NL),69200000.0,48500000.0,2018,117700000.0,game night
The Monkey King 3,WGUSA,187000.0,114900000.0,2018,115087000.0,the monkey king 3
First Man,Uni.,44900000.0,60800000.0,2018,105700000.0,first man
Night School (2018),Uni.,77300000.0,25800000.0,2018,103100000.0,night school
Alpha,Studio 8,35900000.0,62300000.0,2018,98200000.0,alpha
A Simple Favor,LGF,53500000.0,44100000.0,2018,97600000.0,a simple favor
The Favourite,FoxS,34400000.0,61600000.0,2018,96000000.0,the favourite
Truth or Dare,Uni.,41400000.0,53900000.0,2018,95300000.0,truth or dare
I Feel Pretty,STX,48800000.0,45700000.0,2018,94500000.0,i feel pretty
Blockers,Uni.,60300000.0,33700000.0,2018,94000000.0,blockers
Goosebumps 2: Haunted Halloween,Sony,46700000.0,46600000.0,2018,93300000.0,goosebumps 2 haunted halloween
BlacKkKlansman,Focus,49300000.0,44000000.0,2018,93300000.0,blackkklansman
Overboard (2018),PNT,50300000.0,40900000.0,2018,91200000.0,overboard
Sherlock Gnomes,Par.,43200000.0,47100000.0,2018,90300000.0,sherlock gnomes
Robin Hood (2018),LG/S,30800000.0,54000000.0,2018,84800000.0,robin hood
Mortal Engines,Uni.,16000000.0,67700000.0,2018,83700000.0,mortal engines
How Long Will I Love U,WGUSA,747000.0,82100000.0,2018,82847000.0,how long will i love u
Den of Thieves,STX,44900000.0,35600000.0,2018,80500000.0,den of thieves
Hereditary,A24,44100000.0,35300000.0,2018,79400000.0,hereditary
Tag,WB (NL),54700000.0,23400000.0,2018,78100000.0,tag
Vice,Annapurna,47800000.0,28200000.0,2018,76000000.0,vice
Widows,Fox,42400000.0,33600000.0,2018,76000000.0,widows
Sicario: Day of the Soldado,Sony,50100000.0,25800000.0,2018,75900000.0,sicario day of the soldado
Searching,SGem,26000000.0,49400000.0,2018,75400000.0,searching
The Spy Who Dumped Me,LGF,33600000.0,41800000.0,2018,75400000.0,the spy who dumped me
Second Act,STX,39300000.0,33000000.0,2018,72300000.0,second act
Sanju,FIP,7900000.0,63600000.0,2018,71500000.0,sanju
Book Club,Par.,68600000.0,18700000.0,2018,87300000.0,book club
12 Strong,WB,45800000.0,21600000.0,2018,67400000.0,12 strong
"Love, Simon",Fox,40800000.0,25500000.0,2018,66300000.0,love simon
Mile 22,STX,36100000.0,30200000.0,2018,66300000.0,mile 22
Life of the Party,WB (NL),53100000.0,12800000.0,2018,65900000.0,life of the party
Isle Of Dogs,FoxS,32000000.0,32200000.0,2018,64200000.0,isle of dogs
Adrift,STX,31400000.0,28500000.0,2018,59900000.0,adrift
The 15:17 to Paris,WB,36300000.0,20800000.0,2018,57100000.0,the 1517 to paris
Early Man,LGF,8300000.0,46400000.0,2018,54700000.0,early man
Peppermint,STX,35400000.0,18400000.0,2018,53800000.0,peppermint
Teen Titans Go! To The Movies,WB,29800000.0,22300000.0,2018,52100000.0,teen titans go to the movies
Slender Man,SGem,30600000.0,21200000.0,2018,51800000.0,slender man
Breaking In (2018),Uni.,46800000.0,4600000.0,2018,51400000.0,breaking in
Once Upon a Deadpool,Fox,6100000.0,44400000.0,2018,50500000.0,once upon a deadpool
The Son of Bigfoot,VPD,289000.0,46800000.0,2018,47089000.0,the son of bigfoot
Uncle Drew,LG/S,42500000.0,4200000.0,2018,46700000.0,uncle drew
Tyler Perry's Acrimony,LGF,43500000.0,2900000.0,2018,46400000.0,tyler perrys acrimony
Mary Queen of Scots,Focus,16500000.0,29900000.0,2018,46400000.0,mary queen of scots
The Possession of Hannah Grace,SGem,14800000.0,28200000.0,2018,43000000.0,the possession of hannah grace
Overlord,Par.,21700000.0,20000000.0,2018,41700000.0,overlord
The Darkest Minds,Fox,12700000.0,28400000.0,2018,41100000.0,the darkest minds
Holmes and Watson,Sony,30600000.0,9900000.0,2018,40500000.0,holmes and watson
Show Dogs,Global Road,17900000.0,21300000.0,2018,39200000.0,show dogs
On the Basis of Sex,Focus,24600000.0,13600000.0,2018,38200000.0,on the basis of sex
Namiya,CL,70800.0,35300000.0,2018,35370800.0,namiya
The Girl in the Spider's Web: A New Dragon Tattoo Story,Sony,14800000.0,20300000.0,2018,35100000.0,the girl in the spiders web a new dragon tattoo story
The Hate U Give,Fox,29700000.0,5200000.0,2018,34900000.0,the hate u give
Death Wish (2018),MGM,34000000.0,18700000.0,2018,52700000.0,death wish
Nobody's Fool,Par.,31700000.0,1800000.0,2018,33500000.0,nobodys fool
Bad Times At The El Royale,Fox,17800000.0,14000000.0,2018,31800000.0,bad times at the el royale
Baaghi 2,FIP,1300000.0,29900000.0,2018,31200000.0,baaghi 2
The Happytime Murders,STX,20700000.0,6800000.0,2018,27500000.0,the happytime murders
Midnight Sun,Global Road,9600000.0,17800000.0,2018,27400000.0,midnight sun
Pad Man,Sony,1700000.0,25600000.0,2018,27300000.0,pad man
Monster Family,VPD,127000.0,26300000.0,2018,26427000.0,monster family
White Boy Rick,Studio 8,24000000.0,1900000.0,2018,25900000.0,white boy rick
Winchester,LGF,25100000.0,18700000.0,2018,43800000.0,winchester
The Death of Stalin,IFC,8000000.0,16600000.0,2018,24600000.0,the death of stalin
Strangers: Prey at Night,Aviron,24600000.0,18700000.0,2018,43300000.0,strangers prey at night
"Paul, Apostle of Christ",Affirm,17600000.0,5500000.0,2018,23100000.0,paul apostle of christ
Padmaavat,VPD,11800000.0,11100000.0,2018,22900000.0,padmaavat
Proud Mary,SGem,20900000.0,876000.0,2018,21776000.0,proud mary
Superfly,Sony,20500000.0,236000.0,2018,20736000.0,superfly
If Beale Street Could Talk,Annapurna,14900000.0,5700000.0,2018,20600000.0,if beale street could talk
Burn the Stage: The Movie,Trafalgar,4200000.0,16100000.0,2018,20300000.0,burn the stage the movie
Detective K: Secret of the Living Dead,WGUSA,104000.0,18500000.0,2018,18604000.0,detective k secret of the living dead
The Wife,SPC,9600000.0,8600000.0,2018,18200000.0,the wife
Hell Fest,LGF,11100000.0,7100000.0,2018,18200000.0,hell fest
Chappaquiddick,ENTMP,17400000.0,591000.0,2018,17991000.0,chappaquiddick
They Shall Not Grow Old,WB,18000000.0,18700000.0,2018,36700000.0,they shall not grow old
Free Solo,NGE,17500000.0,18700000.0,2018,36200000.0,free solo
The Children Act,A24,548000.0,17000000.0,2018,17548000.0,the children act
Beautiful Boy (2018),Amazon,7600000.0,8700000.0,2018,16300000.0,beautiful boy
Hunter Killer,LG/S,15800000.0,18700000.0,2018,34500000.0,hunter killer
Tully (2018),Focus,9400000.0,6300000.0,2018,15700000.0,tully
Unfriended: Dark Web,BH Tilt,8900000.0,6300000.0,2018,15200000.0,unfriended dark web
Upgrade,BH Tilt,12000000.0,2400000.0,2018,14400000.0,upgrade
Unsane,BST,7700000.0,6600000.0,2018,14300000.0,unsane
The Sisters Brothers,Annapurna,3100000.0,10000000.0,2018,13100000.0,the sisters brothers
Welcome to Marwen,Uni.,10800000.0,2100000.0,2018,12900000.0,welcome to marwen
Hotel Artemis,Global Road,6700000.0,6000000.0,2018,12700000.0,hotel artemis
Marrowbone,Magn.,1400.0,12300000.0,2018,12301400.0,marrowbone
102 Not Out,Sony,1300000.0,10900000.0,2018,12200000.0,102 not out
Boy Erased,Focus,6800000.0,5000000.0,2018,11800000.0,boy erased
Back to Burgundy,MBox,258000.0,11400000.0,2018,11658000.0,back to burgundy
The Bookshop,Greenwich,1600000.0,9900000.0,2018,11500000.0,the bookshop
The Old Man & the Gun,FoxS,11300000.0,18700000.0,2018,30000000.0,the old man the gun
Gringo,STX,5000000.0,6000000.0,2018,11000000.0,gringo
Golden Slumber,CJ,94500.0,10600000.0,2018,10694500.0,golden slumber
Kin,LGF,5700000.0,4300000.0,2018,10000000.0,kin
The Big Bad Fox and Other Tales,GK,35800.0,9600000.0,2018,9635800.0,the big bad fox and other tales
Traffik,LGF,9200000.0,336000.0,2018,9536000.0,traffik
Can You Ever Forgive Me?,FoxS,8800000.0,18700000.0,2018,27500000.0,can you ever forgive me
7 Days in Entebbe,Focus,3300000.0,5400000.0,2018,8700000.0,7 days in entebbe
Pope Francis - A Man of His Word,Focus,2000000.0,6600000.0,2018,8600000.0,pope francis a man of his word
Condorito: La Pelicula,LGF,448000.0,8000000.0,2018,8448000.0,condorito la pelicula
Suspiria,Amazon,2500000.0,5400000.0,2018,7900000.0,suspiria
Disobedience,BST,3500000.0,4400000.0,2018,7900000.0,disobedience
Qué León (What A Lion),Spanglish,2600000.0,5200000.0,2018,7800000.0,qu len
Life Itself (2018),Amazon,4099999.0,3700000.0,2018,7799999.0,life itself
Beirut,BST,5000000.0,2500000.0,2018,7500000.0,beirut
Return of the Hero,Distrib.,37100.0,7300000.0,2018,7337100.0,return of the hero
Soorma,Sony,390000.0,6200000.0,2018,6590000.0,soorma
The Hurricane Heist,ENTMP,6100000.0,18700000.0,2018,24800000.0,the hurricane heist
Every Day (2018),Orion,6100000.0,18700000.0,2018,24800000.0,every day
Leave No Trace,BST,6000000.0,18700000.0,2018,24700000.0,leave no trace
My Hero Academia: Two Heroes,FUN,5800000.0,18700000.0,2018,24500000.0,my hero academia two heroes
Destroyer,Annapurna,1500000.0,4000000.0,2018,5500000.0,destroyer
Madame,Blue Fox,91000.0,5300000.0,2018,5391000.0,madame
Colette,BST,5100000.0,18700000.0,2018,23800000.0,colette
Blindspotting,LG/S,4300000.0,530000.0,2018,4830000.0,blindspotting
Cold War (2018),Amazon,4600000.0,18700000.0,2018,23300000.0,cold war
Papillon (2018),BST,2300000.0,2200000.0,2018,4500000.0,papillon
Gotti,VE,4300000.0,18700000.0,2018,23000000.0,gotti
The Mercy,Scre.,29500.0,4200000.0,2018,4229500.0,the mercy
Hichki,Yash,330000.0,3900000.0,2018,4230000.0,hichki
Ya Veremos,PNT,4200000.0,18700000.0,2018,22900000.0,ya veremos
Don't Worry He Won't Get Far on Foot,Amazon,1400000.0,2500000.0,2018,3900000.0,dont worry he wont get far on foot
A Private War,Aviron,1600000.0,2200000.0,2018,3800000.0,a private war
Ben is Back,RAtt.,3700000.0,18700000.0,2018,22400000.0,ben is back
Bad Samaritan,Electric,3400000.0,18700000.0,2018,22100000.0,bad samaritan
Gauguin: Voyage to Tahiti,Cohen,200000.0,3100000.0,2018,3300000.0,gauguin voyage to tahiti
Shoplifters,Magn.,3300000.0,18700000.0,2018,22000000.0,shoplifters
The Front Runner,Sony,2000000.0,1200000.0,2018,3200000.0,the front runner
2001: A Space Odyssey (2018 re-release),WB,3200000.0,18700000.0,2018,21900000.0,2001 a space odyssey
Wildlife,IFC,1100000.0,2000000.0,2018,3100000.0,wildlife
La Boda de Valentina,PNT,2800000.0,18700000.0,2018,21500000.0,la boda de valentina
You Were Never Really Here,Amazon,2500000.0,18700000.0,2018,21200000.0,you were never really here
Billionaire Boy's Club,VE,1300.0,2500000.0,2018,2501300.0,billionaire boys club
The Rider,SPC,2400000.0,18700000.0,2018,21100000.0,the rider
Mary and the Witch's Flower,GK,2400000.0,18700000.0,2018,21100000.0,mary and the witchs flower
Bilal: A New Breed of Hero,VE,491000.0,1700000.0,2018,2191000.0,bilal a new breed of hero
A Fantastic Woman,SPC,2000000.0,18700000.0,2018,20700000.0,a fantastic woman
MET Opera: La Traviata,Fathom,1900000.0,18700000.0,2018,20600000.0,met opera la traviata
Capernaum,SPC,1700000.0,18700000.0,2018,20400000.0,capernaum
I Still See You,LGF,1400.0,1500000.0,2018,1501400.0,i still see you
Finding Your Feet,RAtt.,1400000.0,18700000.0,2018,20100000.0,finding your feet
Never Look Away,SPC,1300000.0,18700000.0,2018,20000000.0,never look away
Maria by Callas,SPC,1300000.0,18700000.0,2018,20000000.0,maria by callas
Mandy,RLJ,1200000.0,18700000.0,2018,19900000.0,mandy
Andhadhun,Eros,1200000.0,18700000.0,2018,19900000.0,andhadhun
Lean on Pete,A24,1200000.0,18700000.0,2018,19900000.0,lean on pete
Nothing to Lose (2018),Swen,1000000.0,18700000.0,2018,19700000.0,nothing to lose
Raid (2018),Eros,1000000.0,18700000.0,2018,19700000.0,raid
The Insult,Cohen,1000000.0,18700000.0,2018,19700000.0,the insult
Little Italy,EOne,990000.0,18700000.0,2018,19690000.0,little italy
The Catcher Was a Spy,IFC,725000.0,229000.0,2018,954000.0,the catcher was a spy
The Miseducation of Cameron Post,FR,905000.0,18700000.0,2018,19605000.0,the miseducation of cameron post
Kedarnath,PackYourBag,901000.0,18700000.0,2018,19601000.0,kedarnath
Schindler's List (2018 re-release),Uni.,833000.0,18700000.0,2018,19533000.0,schindlers list
Mirai,GK,813000.0,18700000.0,2018,19513000.0,mirai
Beast,RAtt.,800000.0,18700000.0,2018,19500000.0,beast
Pokemon the Movie: The Power of Us,Fathom,789000.0,18700000.0,2018,19489000.0,pokemon the movie the power of us
The Party (2017),RAtt.,750000.0,18700000.0,2018,19450000.0,the party
Burning,WGUSA,719000.0,18700000.0,2018,19419000.0,burning
Foxtrot,SPC,619000.0,18700000.0,2018,19319000.0,foxtrot
The Sound of Music (2018 re-release),Fathom,616000.0,18700000.0,2018,19316000.0,the sound of music
The Big Lebowski (20th Anniversary),Fathom,583000.0,18700000.0,2018,19283000.0,the big lebowski
Manmarziyaan,Eros,567000.0,18700000.0,2018,19267000.0,manmarziyaan
Loveless (2018),SPC,566000.0,18700000.0,2018,19266000.0,loveless
Tommy Wiseau's The Room,Fathom,550000.0,18700000.0,2018,19250000.0,tommy wiseaus the room
Fireworks (2018),GK,525000.0,18700000.0,2018,19225000.0,fireworks
The Spy Gone North,CJ,501000.0,18700000.0,2018,19201000.0,the spy gone north
The Happy Prince,SPC,466000.0,18700000.0,2018,19166000.0,the happy prince
Final Portrait,SPC,462000.0,18700000.0,2018,19162000.0,final portrait
Bag of Marbles,Gaum.,411000.0,18700000.0,2018,19111000.0,bag of marbles
Vertigo (60th Anniversary),Fathom,394000.0,18700000.0,2018,19094000.0,vertigo
Oh Lucy!,FM,375000.0,18700000.0,2018,19075000.0,oh lucy
Mountain,Greenwich,365000.0,18700000.0,2018,19065000.0,mountain
Time Freak,Grindstone,10000.0,256000.0,2018,266000.0,time freak
What They Had,BST,260000.0,18700000.0,2018,18960000.0,what they had
Batti Gul Meter Chalu,Eros,250000.0,18700000.0,2018,18950000.0,batti gul meter chalu
Borg vs. McEnroe,Neon,231000.0,18700000.0,2018,18931000.0,borg vs mcenroe
Matangi/Maya/M.I.A.,Abr.,231000.0,18700000.0,2018,18931000.0,matangimayamia
Mazinger Z: INFINITY,Fathom,221000.0,18700000.0,2018,18921000.0,mazinger z infinity
Fate/Stay Night: Heaven's Feel - I. Presage Flower,Fathom,194000.0,18700000.0,2018,18894000.0,fatestay night heavens feel i presage flower
Summer 1993,Osci.,186000.0,18700000.0,2018,18886000.0,summer 1993
Maquia: When the Promised Flower Blooms (Subtitled),Elev.,186000.0,18700000.0,2018,18886000.0,maquia when the promised flower blooms
Karwaan,PackYourBag,182000.0,18700000.0,2018,18882000.0,karwaan
Last Letter,CL,181000.0,18700000.0,2018,18881000.0,last letter
The Accidental Detective 2: In Action,CJ,179000.0,18700000.0,2018,18879000.0,the accidental detective 2 in action
The Guardians,MBox,177000.0,18700000.0,2018,18877000.0,the guardians
Luis & the Aliens,VPD,170000.0,18700000.0,2018,18870000.0,luis the aliens
Double Lover,Cohen,168000.0,18700000.0,2018,18868000.0,double lover
Ghost Stories,IFC,149000.0,18700000.0,2018,18849000.0,ghost stories
Museo,Vita.,149000.0,18700000.0,2018,18849000.0,museo
The Little Mermaid (2018),Conglomerate,147000.0,18700000.0,2018,18847000.0,the little mermaid
The Young Karl Marx,Orch.,126000.0,18700000.0,2018,18826000.0,the young karl marx
Becoming Astrid,MBox,120000.0,18700000.0,2018,18820000.0,becoming astrid
Ryuichi Sakamoto: Coda,MUBI,117000.0,18700000.0,2018,18817000.0,ryuichi sakamoto coda
Gonjiam: Haunted Asylum,WGUSA,115000.0,18700000.0,2018,18815000.0,gonjiam haunted asylum
Take Point,CJ,112000.0,18700000.0,2018,18812000.0,take point
The Dawn Wall,Orch.,112000.0,18700000.0,2018,18812000.0,the dawn wall
The Negotiation,CJ,111000.0,18700000.0,2018,18811000.0,the negotiation
The Captain,MBox,109000.0,18700000.0,2018,18809000.0,the captain
Mary Shelley,IFC,109000.0,18700000.0,2018,18809000.0,mary shelley
In Between,FM,108000.0,18700000.0,2018,18808000.0,in between
Namaste England,Eros,104000.0,18700000.0,2018,18804000.0,namaste england
Happy Phirr Bhag Jayegi,Eros,103000.0,18700000.0,2018,18803000.0,happy phirr bhag jayegi
Ismael's Ghosts,Magn.,103000.0,18700000.0,2018,18803000.0,ismaels ghosts
Revenge (2018),Neon,102000.0,18700000.0,2018,18802000.0,revenge
Unstoppable (2018),WGUSA,101000.0,18700000.0,2018,18801000.0,unstoppable
Reign of Judges: Title of Liberty - Concept Short,Darin Southa,93200.0,5200.0,2018,98400.0,reign of judges title of liberty concept short
