id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit_ratio,profit,year,title_norm,month
90,1997-08-13,The Full Monty,3500000.0,45950122.0,261249383.0,20.0,257749383.0,1997,the full monty,8
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,20.0,91627344.0,2018,truth or dare,4
92,1993-05-26,Menace II Society,3500000.0,27731527.0,27731527.0,7.923293428571428,24231527.0,1993,menace ii society,5
93,1995-04-26,Friday,3500000.0,27467564.0,27936778.0,7.981936571428571,24436778.0,1995,friday,4
94,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,11.558434285714286,36954520.0,2016,the witch,2
95,2018-02-02,Winchester,3500000.0,25091816.0,44378040.0,12.67944,40878040.0,2018,winchester,2
96,2002-12-06,Empire,3500000.0,17504595.0,18495444.0,5.284412571428572,14995444.0,2002,empire,12
97,2013-02-22,Dark Skies,3500000.0,17418667.0,27704111.0,7.9154602857142855,24204111.0,2013,dark skies,2
98,2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,4.678876,12876066.0,2018,forever my girl,1
99,1987-05-01,Creepshow 2,3500000.0,14000000.0,14000000.0,4.0,10500000.0,1987,creepshow 2,5
100,1967-12-14,In Cold Blood,3500000.0,13000000.0,13007551.0,3.716443142857143,9507551.0,1967,in cold blood,12
1,1959-07-18,The Nun's Story,3500000.0,12800000.0,12800000.0,3.657142857142857,9300000.0,1959,the nuns story,7
2,1972-06-21,Frenzy,3500000.0,12600000.0,12600000.0,3.6,9100000.0,1972,frenzy,6
3,1966-02-23,Harper,3500000.0,12000000.0,12000000.0,3.4285714285714284,8500000.0,1966,harper,2
4,1998-05-27,I Got the Hook-Up!,3500000.0,10317779.0,10317779.0,2.947936857142857,6817779.0,1998,i got the hookup,5
5,1996-08-23,She's the One,3500000.0,9482579.0,13795053.0,3.941443714285714,10295053.0,1996,shes the one,8
6,1980-01-01,Terror Train,3500000.0,8000000.0,8000000.0,2.2857142857142856,4500000.0,1980,terror train,1
7,1998-11-06,Gods and Monsters,3500000.0,6451628.0,6451628.0,1.8433222857142857,2951628.0,1998,gods and monsters,11
8,2010-04-16,El secreto de sus ojos,3500000.0,6391436.0,40527719.0,11.579348285714286,37027719.0,2010,el secreto de sus ojos,4
9,1987-03-13,Evil Dead II,3500000.0,5923044.0,5926177.0,1.6931934285714285,2426177.0,1987,evil dead ii,3
10,1985-06-30,Day of the Dead,3500000.0,5804262.0,34004262.0,9.715503428571429,30504262.0,1985,day of the dead,6
11,2018-05-18,First Reformed,3500000.0,3448256.0,3874772.0,1.1070777142857142,374772.0,2018,first reformed,5
12,2001-06-29,Pootie Tang,3500000.0,3293258.0,3293258.0,0.9409308571428572,-206742.0,2001,pootie tang,6
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,0.2543722857142857,-2609697.0,2016,believe,12
14,2000-04-19,La otra conquista,3500000.0,886410.0,886410.0,0.25326,-2613590.0,2000,la otra conquista,4
15,2016-09-30,American Honey,3500000.0,663247.0,2611750.0,0.7462142857142857,-888250.0,2016,american honey,9
16,2016-03-18,The Bronze,3500000.0,615816.0,615816.0,0.17594742857142856,-2884184.0,2016,the bronze,3
17,2011-06-10,Trolljegeren,3500000.0,253444.0,5706638.0,1.630468,2206638.0,2011,trolljegeren,6
18,2007-09-14,Ira and Abby,3500000.0,221096.0,221096.0,0.06317028571428572,-3278904.0,2007,ira and abby,9
19,2016-01-08,The Masked Saint,3500000.0,182695.0,182695.0,0.05219857142857143,-3317305.0,2016,the masked saint,1
20,2006-02-17,Winter Passing,3500000.0,107492.0,113783.0,0.03250942857142857,-3386217.0,2006,winter passing,2
21,2005-03-25,D.E.B.S.,3500000.0,96793.0,96793.0,0.027655142857142857,-3403207.0,2005,debs,3
22,2016-06-03,Time to Choose,3500000.0,29233.0,29233.0,0.008352285714285715,-3470767.0,2016,time to choose,6
23,2009-06-26,Surveillance,3500000.0,27349.0,1396395.0,0.39897,-2103605.0,2009,surveillance,6
24,1999-09-17,Taxman,3500000.0,9871.0,9871.0,0.0028202857142857144,-3490129.0,1999,taxman,9
25,2011-12-31,The Kick,3500000.0,0.0,40622.0,0.011606285714285715,-3459378.0,2011,the kick,12
26,2009-06-30,The Betrayed,3500000.0,0.0,0.0,0.0,-3500000.0,2009,the betrayed,6
27,2006-10-01,The Secret,3500000.0,0.0,0.0,0.0,-3500000.0,2006,the secret,10
28,2011-06-28,2:13,3500000.0,0.0,0.0,0.0,-3500000.0,2011,213,6
29,2013-01-29,"Batman: The Dark Knight Returns, Part 2",3500000.0,0.0,0.0,0.0,-3500000.0,2013,batman the dark knight returns part 2,1
30,2014-03-11,In the Name of the King III,3500000.0,0.0,0.0,0.0,-3500000.0,2014,in the name of the king iii,3
31,2014-03-04,Wicked Blood,3500000.0,0.0,0.0,0.0,-3500000.0,2014,wicked blood,3
32,2015-06-05,Dawn Patrol,3500000.0,0.0,0.0,0.0,-3500000.0,2015,dawn patrol,6
33,2013-05-17,Jagten,3450000.0,687185.0,18309793.0,5.307186376811594,14859793.0,2013,jagten,5
34,2015-09-01,Lords of London,3440000.0,0.0,0.0,0.0,-3440000.0,2015,lords of london,9
35,2005-06-24,La marche de l'empereur,3400000.0,77437223.0,133276359.0,20.0,129876359.0,2005,la marche de lempereur,6
36,1977-12-23,High Anxiety,3400000.0,31063038.0,31063038.0,9.136187647058824,27663038.0,1977,high anxiety,12
37,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0,6.009772647058823,17033227.0,2011,margin call,10
38,2008-09-26,Choke,3400000.0,2926565.0,4124277.0,1.2130226470588235,724277.0,2008,choke,9
39,2004-04-23,L\'incomparable mademoiselle C.,3400000.0,493905.0,493905.0,0.14526617647058823,-2906095.0,2004,lincomparable mademoiselle c,4
40,2008-07-11,August,3400000.0,12636.0,12636.0,0.003716470588235294,-3387364.0,2008,august,7
41,2015-03-03,To Write Love On Her Arms,3400000.0,0.0,0.0,0.0,-3400000.0,2015,to write love on her arms,3
42,1956-02-16,Carousel,3380000.0,0.0,3604.0,0.0010662721893491124,-3376396.0,1956,carousel,2
43,2014-10-10,Whiplash,3300000.0,13092006.0,38969037.0,11.80879909090909,35669037.0,2014,whiplash,10
44,2007-10-26,Bella,3300000.0,8093373.0,12405473.0,3.7592342424242426,9105473.0,2007,bella,10
45,2003-01-17,Cidade de Deus,3300000.0,7563397.0,32059295.0,9.714937878787879,28759295.0,2003,cidade de deus,1
46,2000-05-05,Human Traffic,3300000.0,104257.0,5422740.0,1.6432545454545455,2122740.0,2000,human traffic,5
47,2006-12-29,The Dead Girl,3300000.0,19875.0,19875.0,0.0060227272727272725,-3280125.0,2006,the dead girl,12
48,2015-01-20,The Opposite Sex,3300000.0,0.0,50206.0,0.015213939393939394,-3249794.0,2015,the opposite sex,1
49,1983-11-18,A Christmas Story,3250000.0,20605209.0,20605209.0,6.340064307692308,17355209.0,1983,a christmas story,11
50,1982-08-20,Class of 1984,3250000.0,6965361.0,6965361.0,2.143188,3715361.0,1982,class of 1984,8
51,2009-01-30,Entre les murs,3250000.0,3766810.0,34114067.0,10.496636,30864067.0,2009,entre les murs,1
52,1999-10-29,Dreaming of Joseph Lees,3250000.0,7680.0,7680.0,0.002363076923076923,-3242320.0,1999,dreaming of joseph lees,10
53,1968-06-12,Rosemary's Baby,3200000.0,33395426.0,33395426.0,10.436070625,30195426.0,1968,rosemarys baby,6
54,2018-07-06,Sorry to Bother You,3200000.0,17493096.0,18285560.0,5.7142375,15085560.0,2018,sorry to bother you,7
55,1962-04-22,The Man Who Shot Liberty Valance,3200000.0,8000000.0,8000000.0,2.5,4800000.0,1962,the man who shot liberty valance,4
56,2004-07-16,Maria Full of Grace,3200000.0,6529624.0,14441158.0,4.512861875,11241158.0,2004,maria full of grace,7
57,2011-06-03,Beginners,3200000.0,5790894.0,14314407.0,4.4732521875,11114407.0,2011,beginners,6
58,2016-04-22,The Meddler,3200000.0,4267219.0,5526942.0,1.727169375,2326942.0,2016,the meddler,4
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,0.8857765625,-365515.0,2009,adam,7
60,2006-09-22,Feast,3200000.0,56131.0,690872.0,0.2158975,-2509128.0,2006,feast,9
61,1946-12-20,Itâs a Wonderful Life,3180000.0,6600000.0,10768908.0,3.3864490566037735,7588908.0,1946,its a wonderful life,12
62,1996-07-19,Trainspotting,3100000.0,16501785.0,71558971.0,20.0,68458971.0,1996,trainspotting,7
63,2013-04-12,Antiviral,3100000.0,0.0,123407.0,0.039808709677419354,-2976593.0,2013,antiviral,4
64,1978-07-28,National Lampoon's Animal House,3000000.0,141600000.0,141600000.0,20.0,138600000.0,1978,national lampoons animal house,7
65,2010-10-20,Paranormal Activity 2,3000000.0,84752907.0,177512032.0,20.0,174512032.0,2010,paranormal activity 2,10
66,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,20.0,70975239.0,2015,war room,8
67,2013-06-07,The Purge,3000000.0,64473115.0,91266581.0,20.0,88266581.0,2013,the purge,6
68,1964-12-22,Goldfinger,3000000.0,51100000.0,124900000.0,20.0,121900000.0,1964,goldfinger,12
69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,20.0,84727807.0,2012,sinister,10
70,2000-08-18,The Original Kings of Comedy,3000000.0,38168022.0,38236338.0,12.745446,35236338.0,2000,the original kings of comedy,8
71,1957-12-18,The Bridge on the River Kwai,3000000.0,33300000.0,33300000.0,11.1,30300000.0,1957,the bridge on the river kwai,12
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,10.884333333333334,29653000.0,1978,coming home,1
73,1998-11-20,Waking Ned Devine,3000000.0,24793251.0,55193251.0,18.397750333333335,52193251.0,1998,waking ned devine,11
74,1997-08-01,Air Bud,3000000.0,24646936.0,27788649.0,9.262883,24788649.0,1997,air bud,8
75,2002-10-11,Bowling for Columbine,3000000.0,21576018.0,58240487.0,19.413495666666666,55240487.0,2002,bowling for columbine,10
76,1985-11-01,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,21163999.0,21163999.0,7.0546663333333335,18163999.0,1985,a nightmare on elm street part 2 freddys revenge,11
77,1986-03-07,A Room with a View,3000000.0,20966644.0,20966644.0,6.9888813333333335,17966644.0,1986,a room with a view,3
78,1975-06-10,Love and Death,3000000.0,20123742.0,20123742.0,6.707914,17123742.0,1975,love and death,6
79,1986-08-01,Friday the 13th Part VI: Jason Lives,3000000.0,19472057.0,19472057.0,6.490685666666667,16472057.0,1986,friday the 13th part vi jason lives,8
80,2002-08-02,Martin Lawrence Live: RunTelDat,3000000.0,19184820.0,19184820.0,6.39494,16184820.0,2002,martin lawrence live runteldat,8
81,1960-06-15,The Apartment,3000000.0,18600000.0,24600000.0,8.2,21600000.0,1960,the apartment,6
82,1958-09-20,Cat on a Hot Tin Roof,3000000.0,17570324.0,17570324.0,5.8567746666666665,14570324.0,1958,cat on a hot tin roof,9
83,1970-05-26,Beneath the Planet of the Apes,3000000.0,17489009.0,17489009.0,5.829669666666667,14489009.0,1970,beneath the planet of the apes,5
84,2001-04-06,Pokemon 3: The Movie,3000000.0,17052128.0,68452128.0,20.0,65452128.0,2001,pokemon 3 the movie,4
85,1993-08-13,Jason Goes to Hell: The Final Friday,3000000.0,15935068.0,15935068.0,5.311689333333334,12935068.0,1993,jason goes to hell the final friday,8
86,1990-04-27,Spaced Invaders,3000000.0,15000000.0,15000000.0,5.0,12000000.0,1990,spaced invaders,4
87,1976-04-09,Family Plot,3000000.0,13200000.0,13200000.0,4.4,10200000.0,1976,family plot,4
88,1966-07-16,Torn Curtain,3000000.0,13000000.0,13000000.0,4.333333333333333,10000000.0,1966,torn curtain,7
89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,5.517761666666667,13553285.0,2018,upgrade,6
90,2006-03-03,Dave Chappelle's Block Party,3000000.0,11718595.0,12051924.0,4.017308,9051924.0,2006,dave chappelles block party,3
91,1985-10-25,Krush Groove,3000000.0,11052713.0,11052713.0,3.6842376666666667,8052713.0,1985,krush groove,10
92,1960-07-07,Elmer Gantry,3000000.0,10400000.0,10400000.0,3.466666666666667,7400000.0,1960,elmer gantry,7
93,2009-05-08,Next Day Air,3000000.0,10027047.0,10172519.0,3.3908396666666665,7172519.0,2009,next day air,5
94,1961-12-19,Judgment at Nuremberg,3000000.0,10000000.0,10000000.0,3.3333333333333335,7000000.0,1961,judgment at nuremberg,12
95,1998-11-04,Belly,3000000.0,9639390.0,9639390.0,3.21313,6639390.0,1998,belly,11
96,1999-05-12,Trippinâ,3000000.0,9017070.0,9017070.0,3.00569,6017070.0,1999,trippin,5
97,1948-08-26,Red River,3000000.0,9012000.0,9012000.0,3.004,6012000.0,1948,red river,8
98,2001-08-08,The Deep End,3000000.0,8823109.0,9981635.0,3.3272116666666665,6981635.0,2001,the deep end,8
99,2013-05-24,Before Midnight,3000000.0,8110621.0,23251930.0,7.7506433333333336,20251930.0,2013,before midnight,5
100,1987-11-20,Teen Wolf Too,3000000.0,7888000.0,7888000.0,2.6293333333333333,4888000.0,1987,teen wolf too,11
1,2009-07-31,The Collector,3000000.0,7712114.0,10473836.0,3.4912786666666666,7473836.0,2009,the collector,7
2,1988-07-08,Phantasm II,3000000.0,7282851.0,7282851.0,2.427617,4282851.0,1988,phantasm ii,7
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,2.4137696666666666,4241309.0,2017,let there be light,10
4,2006-04-07,Phat Girlz,3000000.0,7061128.0,7301115.0,2.433705,4301115.0,2006,phat girlz,4
5,2004-10-01,Woman Thou Art Loosed,3000000.0,6879730.0,6879730.0,2.2932433333333333,3879730.0,2004,woman thou art loosed,10
6,2002-10-18,Real Women Have Curves,3000000.0,5853194.0,7777790.0,2.5925966666666667,4777790.0,2002,real women have curves,10
7,1981-08-28,Gallipoli,3000000.0,5732587.0,5732587.0,1.9108623333333334,2732587.0,1981,gallipoli,8
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,3.774191,8322573.0,2006,water,4
9,2016-07-22,Donât Think Twice,3000000.0,4417983.0,4417983.0,1.472661,1417983.0,2016,dont think twice,7
10,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,1.9457036666666667,2837111.0,2016,swiss army man,6
11,2000-04-14,East is East,3000000.0,4170647.0,30438635.0,10.146211666666666,27438635.0,2000,east is east,4
12,2000-09-01,Whipped,3000000.0,4142507.0,4142507.0,1.3808356666666666,1142507.0,2000,whipped,9
13,1997-02-28,Kama Sutra,3000000.0,4109095.0,4109095.0,1.3696983333333332,1109095.0,1997,kama sutra,2
14,2013-05-17,Frances Ha,3000000.0,4067398.0,11262769.0,3.754256333333333,8262769.0,2013,frances ha,5
15,2010-04-30,Please Give,3000000.0,4033574.0,4570178.0,1.5233926666666666,1570178.0,2010,please give,4
16,1971-06-30,Willy Wonka & the Chocolate Factory,3000000.0,4000000.0,4000000.0,1.3333333333333333,1000000.0,1971,willy wonka the chocolate factory,6
17,1993-09-24,Warlock: The Armageddon,3000000.0,3902679.0,3902679.0,1.300893,902679.0,1993,warlock the armageddon,9
18,1997-04-18,8 Heads in a Duffel Bag,3000000.0,3602884.0,4002884.0,1.3342946666666666,1002884.0,1997,8 heads in a duffel bag,4
19,1978-09-13,Days of Heaven,3000000.0,3446749.0,3660880.0,1.2202933333333332,660880.0,1978,days of heaven,9
20,2002-05-24,Thirteen Conversations About One Thing,3000000.0,3287435.0,3705923.0,1.2353076666666667,705923.0,2002,thirteen conversations about one thing,5
21,2016-04-22,Compadres,3000000.0,3127773.0,7445044.0,2.4816813333333334,4445044.0,2016,compadres,4
22,1999-02-19,Jawbreaker,3000000.0,3076820.0,3076820.0,1.0256066666666668,76820.0,1999,jawbreaker,2
23,1996-08-09,Basquiat,3000000.0,2962051.0,2962051.0,0.9873503333333333,-37949.0,1996,basquiat,8
24,2006-02-24,Tsotsi,3000000.0,2912606.0,11537539.0,3.8458463333333333,8537539.0,2006,tsotsi,2
25,2010-04-09,Letters to God,3000000.0,2848587.0,3237452.0,1.0791506666666666,237452.0,2010,letters to god,4
26,1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,1.9154843333333333,2746453.0,1998,happiness,10
27,2003-04-04,DysFunkTional Family,3000000.0,2255000.0,2255000.0,0.7516666666666667,-745000.0,2003,dysfunktional family,4
28,2014-09-19,Tusk,3000000.0,1821983.0,1887554.0,0.6291846666666666,-1112446.0,2014,tusk,9
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,1.4984206666666666,1495262.0,2017,the wall,5
30,2003-10-24,Elephant,3000000.0,1266955.0,10051516.0,3.3505053333333334,7051516.0,2003,elephant,10
31,2012-04-06,Damsels in Distress,3000000.0,1007535.0,1324299.0,0.441433,-1675701.0,2012,damsels in distress,4
32,2005-03-25,Oldboy,3000000.0,707391.0,6239723.0,2.0799076666666667,3239723.0,2005,oldboy,3
33,2011-05-06,Hobo with a Shotgun,3000000.0,703372.0,834953.0,0.2783176666666667,-2165047.0,2011,hobo with a shotgun,5
34,2015-05-08,The D Train,3000000.0,669688.0,772366.0,0.2574553333333333,-2227634.0,2015,the d train,5
35,2012-09-07,Bachelorette,3000000.0,446770.0,12577401.0,4.192467,9577401.0,2012,bachelorette,9
36,2010-01-15,Fish Tank,3000000.0,374675.0,5922292.0,1.9740973333333334,2922292.0,2010,fish tank,1
37,2008-09-05,Everybody Wants to Be Italian,3000000.0,351416.0,351416.0,0.11713866666666667,-2648584.0,2008,everybody wants to be italian,9
38,2011-09-09,Creature,3000000.0,331000.0,331000.0,0.11033333333333334,-2669000.0,2011,creature,9
39,2016-12-09,The Bounce Back,3000000.0,321910.0,421404.0,0.140468,-2578596.0,2016,the bounce back,12
40,1996-08-23,Freeway,3000000.0,295493.0,295493.0,0.09849766666666666,-2704507.0,1996,freeway,8
41,2006-10-06,Love's Abiding Joy,3000000.0,252726.0,252726.0,0.084242,-2747274.0,2006,loves abiding joy,10
42,1993-02-12,Dead Alive,3000000.0,242623.0,242623.0,0.08087433333333334,-2757377.0,1993,dead alive,2
43,2010-10-01,Chain Letter,3000000.0,205842.0,1022453.0,0.3408176666666667,-1977547.0,2010,chain letter,10
44,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,0.07455066666666667,-2776348.0,2012,tim and erics billion dollar movie,3
45,2007-11-09,Holly,3000000.0,163069.0,163069.0,0.05435633333333333,-2836931.0,2007,holly,11
46,2010-03-26,The Eclipse,3000000.0,133411.0,133411.0,0.044470333333333334,-2866589.0,2010,the eclipse,3
47,2008-03-21,The Grand,3000000.0,115879.0,115879.0,0.03862633333333333,-2884121.0,2008,the grand,3
48,2006-03-17,Sommersturm,3000000.0,95204.0,95204.0,0.03173466666666667,-2904796.0,2006,sommersturm,3
49,2014-08-15,Fort McCoy,3000000.0,78948.0,78948.0,0.026316,-2921052.0,2014,fort mccoy,8
50,1999-08-04,The Gambler,3000000.0,51773.0,101773.0,0.033924333333333334,-2898227.0,1999,the gambler,8
51,2000-10-13,Just Looking,3000000.0,39852.0,39852.0,0.013284,-2960148.0,2000,just looking,10
52,2015-09-04,Before We Go,3000000.0,37151.0,483938.0,0.16131266666666666,-2516062.0,2015,before we go,9
53,2012-01-13,The Divide,3000000.0,18000.0,156362.0,0.05212066666666667,-2843638.0,2012,the divide,1
54,2011-09-09,Tanner Hall,3000000.0,5073.0,5073.0,0.001691,-2994927.0,2011,tanner hall,9
55,2005-09-30,My Big Fat Independent Movie,3000000.0,4655.0,4655.0,0.0015516666666666667,-2995345.0,2005,my big fat independent movie,9
56,2017-10-10,Demonic,3000000.0,0.0,4668109.0,1.5560363333333334,1668109.0,2017,demonic,10
57,2008-04-15,Ã l\'intÃ©rieur,3000000.0,0.0,895932.0,0.298644,-2104068.0,2008,lintrieur,4
58,2014-06-27,They Came Together,3000000.0,0.0,82780.0,0.027593333333333334,-2917220.0,2014,they came together,6
59,2013-05-21,Open Road,3000000.0,0.0,47469.0,0.015823,-2952531.0,2013,open road,5
60,1951-07-28,Alice in Wonderland,3000000.0,0.0,0.0,0.0,-3000000.0,1951,alice in wonderland,7
61,2010-10-01,Barry Munday,3000000.0,0.0,0.0,0.0,-3000000.0,2010,barry munday,10
62,2009-12-31,The Deported,3000000.0,0.0,0.0,0.0,-3000000.0,2009,the deported,12
63,2009-12-31,Chicago Overcoat,3000000.0,0.0,0.0,0.0,-3000000.0,2009,chicago overcoat,12
64,2011-09-13,Never Back Down 2: The Beatdown,3000000.0,0.0,0.0,0.0,-3000000.0,2011,never back down 2 the beatdown,9
65,2015-12-31,AWOL-72,3000000.0,0.0,0.0,0.0,-3000000.0,2015,awol72,12
66,2013-01-15,30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo,3000000.0,0.0,0.0,0.0,-3000000.0,2013,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,1
67,2015-02-06,Enter the Dangerous Mind,3000000.0,0.0,0.0,0.0,-3000000.0,2015,enter the dangerous mind,2
68,2015-03-17,Something Wicked,3000000.0,0.0,0.0,0.0,-3000000.0,2015,something wicked,3
69,1967-09-18,Point Blank,3000000.0,0.0,0.0,0.0,-3000000.0,1967,point blank,9
70,2014-10-27,Iguana,3000000.0,0.0,0.0,0.0,-3000000.0,2014,iguana,10
71,2009-12-31,Four Single Fathers,3000000.0,0.0,0.0,0.0,-3000000.0,2009,four single fathers,12
72,2015-08-14,Amnesiac,3000000.0,0.0,0.0,0.0,-3000000.0,2015,amnesiac,8
73,2015-12-31,Unnatural,3000000.0,0.0,0.0,0.0,-3000000.0,2015,unnatural,12
74,2015-12-11,Close Range,3000000.0,0.0,0.0,0.0,-3000000.0,2015,close range,12
75,1946-01-18,The Harvey Girls,2931000.0,4100000.0,4100000.0,1.3988399863527807,1169000.0,1946,the harvey girls,1
76,1950-02-15,Cinderella,2900000.0,85000000.0,263591415.0,20.0,260691415.0,1950,cinderella,2
77,1998-11-20,Central do Brasil,2900000.0,5969553.0,17006158.0,5.864192413793104,14106158.0,1998,central do brasil,11
78,1961-12-19,Pocketful of Miracles,2900000.0,5000000.0,5000000.0,1.7241379310344827,2100000.0,1961,pocketful of miracles,12
79,2006-03-24,Boynton Beach Club,2900000.0,3127472.0,3127472.0,1.0784386206896552,227472.0,2006,boynton beach club,3
80,2010-10-01,Freakonomics,2900000.0,101270.0,172867.0,0.05960931034482759,-2727133.0,2010,freakonomics,10
81,2011-08-19,Griff the Invisible,2900000.0,20778.0,25935.0,0.008943103448275862,-2874065.0,2011,griff the invisible,8
82,1959-03-29,Some Like it Hot,2883848.0,25000000.0,25019542.0,8.675749207309122,22135694.0,1959,some like it hot,3
83,2005-06-10,High Tension,2850000.0,3681066.0,6435262.0,2.2579866666666666,3585262.0,2005,high tension,6
84,1974-12-15,Young Frankenstein,2800000.0,86300000.0,86300000.0,20.0,83500000.0,1974,young frankenstein,12
85,1976-06-25,The Omen,2800000.0,48570885.0,48570885.0,17.346744642857143,45770885.0,1976,the omen,6
86,2005-07-22,Hustle & Flow,2800000.0,22202809.0,23591783.0,8.425636785714286,20791783.0,2005,hustle flow,7
87,1988-05-13,Friday the 13th Part VII: The New Blood,2800000.0,19170001.0,19170001.0,6.846428928571428,16370001.0,1988,friday the 13th part vii the new blood,5
88,2006-09-15,Artie Lange's Beer League,2800000.0,475000.0,475000.0,0.16964285714285715,-2325000.0,2006,artie langes beer league,9
89,1939-08-25,The Wizard of Oz,2777000.0,34063405.0,34305476.0,12.353430320489737,31528476.0,1939,the wizard of oz,8
90,2008-02-15,Diary of the Dead,2750000.0,952620.0,5394447.0,1.9616170909090909,2644447.0,2008,diary of the dead,2
91,1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,13.999867777777778,35099643.0,1979,the black stallion,10
92,1997-06-13,Ulee's Gold,2700000.0,9054736.0,15600000.0,5.777777777777778,12900000.0,1997,ulees gold,6
93,2018-10-26,Indivisible,2700000.0,3511417.0,3588305.0,1.3290018518518518,888305.0,2018,indivisible,10
94,2006-09-01,Lage Raho Munna Bhai,2700000.0,2217561.0,31517561.0,11.67317074074074,28817561.0,2006,lage raho munna bhai,9
95,2015-12-31,Sardaar Ji,2700000.0,0.0,8200000.0,3.037037037037037,5500000.0,2015,sardaar ji,12
96,2008-12-31,Rejsen til Saturn,2700000.0,0.0,5377665.0,1.9917277777777778,2677665.0,2008,rejsen til saturn,12
97,1963-06-12,Donovan's Reef,2686000.0,6600000.0,6600000.0,2.4571854058078926,3914000.0,1963,donovans reef,6
98,1956-01-12,Diane,2660000.0,0.0,0.0,0.0,-2660000.0,1956,diane,1
99,1998-01-16,The Dress,2650000.0,16556.0,16556.0,0.00624754716981132,-2633444.0,1998,the dress,1
100,1943-12-24,A Guy Named Joe,2627000.0,5363000.0,5363000.0,2.041492196421774,2736000.0,1943,a guy named joe,12
1,1974-02-07,Blazing Saddles,2600000.0,119500000.0,119500000.0,20.0,116900000.0,1974,blazing saddles,2
2,1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32980880.0,12.684953846153846,30380880.0,1984,friday the 13th part iv the final chapter,4
3,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,5.8839826923076926,12698355.0,2014,ida,5
4,1987-01-01,Maurice,2600000.0,3147950.0,3198308.0,1.2301184615384615,598308.0,1987,maurice,1
5,2004-07-09,Riding Giants,2600000.0,2276368.0,3292333.0,1.266281923076923,692333.0,2004,riding giants,7
6,2008-12-12,Los CronocrÃ­menes,2600000.0,39127.0,564474.0,0.21710538461538462,-2035526.0,2008,los cronocrmenes,12
7,2011-12-31,La Cara Oculta,2600000.0,0.0,7033931.0,2.7053580769230767,4433931.0,2011,la cara oculta,12
8,2007-12-07,Timber Falls,2600000.0,0.0,71248.0,0.027403076923076922,-2528752.0,2007,timber falls,12
9,2008-12-31,Silver Medalist,2600000.0,0.0,0.0,0.0,-2600000.0,2008,silver medalist,12
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000.0,0.0,0.0,0.0,-2600000.0,2011,fat sick nearly dead,4
11,1952-04-10,Singin' in the Rain,2540000.0,7200000.0,7200000.0,2.8346456692913384,4660000.0,1952,singin in the rain,4
12,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,20.0,57422558.0,2013,a haunted house,1
13,2012-07-13,2016: Obamaâs America,2500000.0,33349941.0,33349941.0,13.3399764,30849941.0,2012,2016 obamas america,7
14,2013-07-03,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255.0,12.930902,29827255.0,2013,kevin hart let me explain,7
15,2004-07-28,Garden State,2500000.0,26782316.0,36028802.0,14.4115208,33528802.0,2004,garden state,7
16,1996-10-04,That Thing You Do!,2500000.0,25857416.0,34557416.0,13.8229664,32057416.0,1996,that thing you do,10
17,1981-10-30,Halloween II,2500000.0,25533818.0,25533818.0,10.2135272,23033818.0,1981,halloween ii,10
18,1982-10-22,Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000.0,5.76,11900000.0,1982,halloween 3 season of the witch,10
19,2008-10-01,Religulous,2500000.0,13011160.0,13881317.0,5.5525268,11381317.0,2008,religulous,10
20,1971-01-01,Escape from the Planet of the Apes,2500000.0,12300000.0,12300000.0,4.92,9800000.0,1971,escape from the planet of the apes,1
21,1963-05-29,Hud,2500000.0,10000000.0,10000000.0,4.0,7500000.0,1963,hud,5
22,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,2.7667804,4416951.0,2013,the spectacular now,8
23,1991-09-29,My Own Private Idaho,2500000.0,6401336.0,6401336.0,2.5605344,3901336.0,1991,my own private idaho,9
24,1995-01-27,Before Sunrise,2500000.0,5274005.0,5690220.0,2.276088,3190220.0,1995,before sunrise,1
